method,guidance_scale,prompt_index,prompt_length_group,word_count,prompt,image_path,num_inference_steps,elapsed_seconds,peak_vram_gb,is_first_prompt,clip_cosine,clip_score
guidance_8_5,8.5,12,30_words,30,"A cozy bedroom glows with warm sunset light through a large window, with folded blankets, potted plants, framed photos, and a small desk ready for reading beside tea and pencils.",outputs\day4_guidance_8_5\12_a_cozy_bedroom_glows_with_warm_sunset_light_through_a_large_wind.png,20,0.8715210999944247,6.979499816894531,False,0.3824276328086853,38.24276328086853
guidance_8_5,8.5,13,30_words,30,"A futuristic train station has glass walls, hovering signs, morning sunlight, travelers waiting on silver benches, and a sleek maglev train arriving beside platform seven with soft blue interior lights.",outputs\day4_guidance_8_5\13_a_futuristic_train_station_has_glass_walls_hovering_signs_mornin.png,20,0.8965336999972351,6.979499816894531,False,0.3243584632873535,32.43584632873535
guidance_8_5,8.5,14,30_words,30,"A young astronaut plants a flag on a colorful alien planet, while crystal rocks, purple grass, two moons, and a tiny rover fill the background under pale green evening clouds.",outputs\day4_guidance_8_5\14_a_young_astronaut_plants_a_flag_on_a_colorful_alien_planet_while.png,20,0.9106300000057672,6.979499816894531,False,0.3795517086982727,37.95517086982727
guidance_8_5,8.5,15,30_words,30,"A vintage camera rests on a wooden desk surrounded by travel postcards, brass coins, a notebook, warm lamplight, and an open map of Europe beside a half packed canvas bag.",outputs\day4_guidance_8_5\15_a_vintage_camera_rests_on_a_wooden_desk_surrounded_by_travel_pos.png,20,0.9189018999968539,6.979499816894531,False,0.3676076829433441,36.76076829433441
guidance_8_5,8.5,16,30_words,30,"A small cafe corner holds leafy plants, stacked books, a blue armchair, soft afternoon light, and a steaming cup of coffee beside a handwritten menu on the narrow wooden table.",outputs\day4_guidance_8_5\16_a_small_cafe_corner_holds_leafy_plants_stacked_books_a_blue_armc.png,20,0.9591108000022359,6.979499816894531,False,0.39260536432266235,39.260536432266235
guidance_8_5,8.5,17,30_words,30,"A watercolor painting shows a mountain village beside a river, with stone bridges, red roofs, distant mist, pine trees, and tiny people walking home under a pale evening sky together.",outputs\day4_guidance_8_5\17_a_watercolor_painting_shows_a_mountain_village_beside_a_river_wi.png,20,0.9164597999988473,6.979499816894531,False,0.3589797616004944,35.89797616004944
guidance_8_5,8.5,18,30_words,30,"A fantasy library rises around a spiral staircase, with floating candles, glowing books, brass ladders, velvet chairs, and a cat sleeping beneath the desk near a blue magical globe quietly.",outputs\day4_guidance_8_5\18_a_fantasy_library_rises_around_a_spiral_staircase_with_floating_.png,20,0.8991879999957746,6.979499816894531,False,0.3793536424636841,37.93536424636841
guidance_8_5,8.5,19,30_words,30,"A rainy city street reflects shop windows and traffic lights, while pedestrians carry umbrellas past bicycles, food stalls, neon signs, and puddles glowing orange under a dark cinematic evening sky.",outputs\day4_guidance_8_5\19_a_rainy_city_street_reflects_shop_windows_and_traffic_lights_whi.png,20,0.9070654999959515,6.979499816894531,False,0.3364471197128296,33.64471197128296
guidance_8_5,8.5,20,30_words,30,"A wooden cabin sits in a snowy forest, smoke rising from the chimney, warm windows glowing, pine branches bending, and footprints crossing the yard toward a small frozen pond nearby.",outputs\day4_guidance_8_5\20_a_wooden_cabin_sits_in_a_snowy_forest_smoke_rising_from_the_chim.png,20,0.8933595999988029,6.979499816894531,False,0.3358469009399414,33.58469009399414
guidance_8_5,8.5,21,50_words,50,"A small robot holds a red umbrella beside a striped cat in front of a rainy bookstore, while the window sign says SANA, puddles reflect yellow lamps, two bicycles lean nearby, and a delivery drone hovers above the narrow street as shoppers wait under awnings during a gentle evening storm.",outputs\day4_guidance_8_5\21_a_small_robot_holds_a_red_umbrella_beside_a_striped_cat_in_front.png,20,0.9029162000006181,6.979499816894531,False,0.40904486179351807,40.90448617935181
guidance_8_5,8.5,22,50_words,50,"A cyberpunk street market glows at midnight with crowded food stalls, neon kanji signs, rain reflections, masked shoppers, steam vents, hovering taxis, and a musician playing beside a noodle cart, while a child points at a holographic dragon above the wet plaza near a flickering red vending machine tonight outside.",outputs\day4_guidance_8_5\22_a_cyberpunk_street_market_glows_at_midnight_with_crowded_food_st.png,20,0.8559113000010257,6.979499816894531,False,0.386165589094162,38.6165589094162
guidance_8_5,8.5,23,50_words,50,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",outputs\day4_guidance_8_5\23_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,20,0.8545529000039096,6.979499816894531,False,0.35460859537124634,35.460859537124634
guidance_8_5,8.5,24,50_words,50,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",outputs\day4_guidance_8_5\24_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,20,0.8895742000022437,6.979499816894531,False,0.34579455852508545,34.579455852508545
guidance_8_5,8.5,25,50_words,50,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",outputs\day4_guidance_8_5\25_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,20,0.8886702999952831,6.979499816894531,False,0.3752976059913635,37.52976059913635
guidance_8_5,8.5,26,50_words,50,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",outputs\day4_guidance_8_5\26_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,20,0.8777168000015081,6.979499816894531,False,0.35853898525238037,35.85389852523804
guidance_8_5,8.5,27,50_words,50,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",outputs\day4_guidance_8_5\27_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,20,0.8624721000014688,6.979499816894531,False,0.38080427050590515,38.080427050590515
guidance_8_5,8.5,28,50_words,50,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",outputs\day4_guidance_8_5\28_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,20,0.8834541999967769,6.979499816894531,False,0.3493010997772217,34.93010997772217
guidance_8_5,8.5,29,50_words,50,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",outputs\day4_guidance_8_5\29_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,20,0.8925563000011607,6.979499816894531,False,0.37827199697494507,37.82719969749451
guidance_8_5,8.5,30,50_words,50,"A futuristic classroom shows robots and children building a small rocket, posters spelling SANA on the wall, tablets glowing on desks, a teacher adjusting holographic equations, and tiny drones carrying tools between colorful experiment stations while sunlight enters through wide windows above plants wires gears notebooks and safety helmets neatly.",outputs\day4_guidance_8_5\30_a_futuristic_classroom_shows_robots_and_children_building_a_smal.png,20,0.8825019000069005,6.979499816894531,False,0.3576946258544922,35.76946258544922
