prompt_index,prompt,selected_steps,guidance_scale,seed,height,width,elapsed_seconds,peak_vram_gb,image_path,is_first_prompt,word_count,content_word_count,comma_count,object_count,attribute_count,relation_count,spatial_relation_count,action_count,style_constraint_count,text_rendering_flag,scene_density_score,rare_concept_score,lexical_complexity_score,rule_complexity_score,clip_model_id,clip_cosine,clip_score
22,"A cyberpunk street market glows at midnight with crowded food stalls, neon kanji signs, rain reflections, masked shoppers, steam vents, hovering taxis, and a musician playing beside a noodle cart, while a child points at a holographic dragon above the wet plaza near a flickering red vending machine tonight outside.",12,4.5,64,512,512,0.7455239999981131,6.979499816894531,outputs\day6_calibration_grid\22_s12_a_cyberpunk_street_market_glows_at_midnight_with_crowded_food_st.png,False,50,37,7,4,5,6,3,3,3,0,0.9444444444444444,1.0,0.9644444444444444,0.8736666666666667,openai/clip-vit-base-patch32,0.3694216310977936,36.94216310977936
22,"A cyberpunk street market glows at midnight with crowded food stalls, neon kanji signs, rain reflections, masked shoppers, steam vents, hovering taxis, and a musician playing beside a noodle cart, while a child points at a holographic dragon above the wet plaza near a flickering red vending machine tonight outside.",16,4.5,64,512,512,0.9244073000008939,6.979499816894531,outputs\day6_calibration_grid\22_s16_a_cyberpunk_street_market_glows_at_midnight_with_crowded_food_st.png,False,50,37,7,4,5,6,3,3,3,0,0.9444444444444444,1.0,0.9644444444444444,0.8736666666666667,openai/clip-vit-base-patch32,0.37290582060813904,37.290582060813904
22,"A cyberpunk street market glows at midnight with crowded food stalls, neon kanji signs, rain reflections, masked shoppers, steam vents, hovering taxis, and a musician playing beside a noodle cart, while a child points at a holographic dragon above the wet plaza near a flickering red vending machine tonight outside.",20,4.5,64,512,512,1.0474929999982123,6.979499816894531,outputs\day6_calibration_grid\22_s20_a_cyberpunk_street_market_glows_at_midnight_with_crowded_food_st.png,False,50,37,7,4,5,6,3,3,3,0,0.9444444444444444,1.0,0.9644444444444444,0.8736666666666667,openai/clip-vit-base-patch32,0.37343329191207886,37.343329191207886
22,"A cyberpunk street market glows at midnight with crowded food stalls, neon kanji signs, rain reflections, masked shoppers, steam vents, hovering taxis, and a musician playing beside a noodle cart, while a child points at a holographic dragon above the wet plaza near a flickering red vending machine tonight outside.",24,4.5,64,512,512,1.2752659000034328,6.979499816894531,outputs\day6_calibration_grid\22_s24_a_cyberpunk_street_market_glows_at_midnight_with_crowded_food_st.png,False,50,37,7,4,5,6,3,3,3,0,0.9444444444444444,1.0,0.9644444444444444,0.8736666666666667,openai/clip-vit-base-patch32,0.37407854199409485,37.407854199409485
22,"A cyberpunk street market glows at midnight with crowded food stalls, neon kanji signs, rain reflections, masked shoppers, steam vents, hovering taxis, and a musician playing beside a noodle cart, while a child points at a holographic dragon above the wet plaza near a flickering red vending machine tonight outside.",28,4.5,64,512,512,1.4298160999969696,6.979499816894531,outputs\day6_calibration_grid\22_s28_a_cyberpunk_street_market_glows_at_midnight_with_crowded_food_st.png,False,50,37,7,4,5,6,3,3,3,0,0.9444444444444444,1.0,0.9644444444444444,0.8736666666666667,openai/clip-vit-base-patch32,0.3745189607143402,37.45189607143402
23,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",8,4.5,65,512,512,0.5576151999994181,6.979499816894531,outputs\day6_calibration_grid\23_s08_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,False,50,34,5,6,4,4,3,1,1,0,0.75,0.25,0.9511111111111111,0.6662222222222222,openai/clip-vit-base-patch32,0.35977596044540405,35.977596044540405
23,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",12,4.5,65,512,512,0.715270499997132,6.979499816894531,outputs\day6_calibration_grid\23_s12_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,False,50,34,5,6,4,4,3,1,1,0,0.75,0.25,0.9511111111111111,0.6662222222222222,openai/clip-vit-base-patch32,0.3525715172290802,35.25715172290802
23,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",16,4.5,65,512,512,0.9309596999955829,6.979499816894531,outputs\day6_calibration_grid\23_s16_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,False,50,34,5,6,4,4,3,1,1,0,0.75,0.25,0.9511111111111111,0.6662222222222222,openai/clip-vit-base-patch32,0.3427625000476837,34.27625000476837
23,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",20,4.5,65,512,512,1.0956564000007347,6.979499816894531,outputs\day6_calibration_grid\23_s20_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,False,50,34,5,6,4,4,3,1,1,0,0.75,0.25,0.9511111111111111,0.6662222222222222,openai/clip-vit-base-patch32,0.34762245416641235,34.762245416641235
23,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",24,4.5,65,512,512,1.2645611000043573,6.979499816894531,outputs\day6_calibration_grid\23_s24_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,False,50,34,5,6,4,4,3,1,1,0,0.75,0.25,0.9511111111111111,0.6662222222222222,openai/clip-vit-base-patch32,0.3441118001937866,34.41118001937866
23,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",28,4.5,65,512,512,1.3924155999993673,6.979499816894531,outputs\day6_calibration_grid\23_s28_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,False,50,34,5,6,4,4,3,1,1,0,0.75,0.25,0.9511111111111111,0.6662222222222222,openai/clip-vit-base-patch32,0.35350608825683594,35.350608825683594
24,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",8,4.5,66,512,512,0.5468708999978844,6.979499816894531,outputs\day6_calibration_grid\24_s08_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,False,50,39,5,3,5,7,4,3,0,0,0.6944444444444444,0.625,0.9733333333333334,0.6955277777777779,openai/clip-vit-base-patch32,0.3411867916584015,34.11867916584015
24,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",12,4.5,66,512,512,0.7643595000045025,6.979499816894531,outputs\day6_calibration_grid\24_s12_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,False,50,39,5,3,5,7,4,3,0,0,0.6944444444444444,0.625,0.9733333333333334,0.6955277777777779,openai/clip-vit-base-patch32,0.34372416138648987,34.37241613864899
24,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",16,4.5,66,512,512,0.9211427999980515,6.979499816894531,outputs\day6_calibration_grid\24_s16_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,False,50,39,5,3,5,7,4,3,0,0,0.6944444444444444,0.625,0.9733333333333334,0.6955277777777779,openai/clip-vit-base-patch32,0.31951743364334106,31.951743364334106
24,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",20,4.5,66,512,512,1.0860895000005257,6.979499816894531,outputs\day6_calibration_grid\24_s20_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,False,50,39,5,3,5,7,4,3,0,0,0.6944444444444444,0.625,0.9733333333333334,0.6955277777777779,openai/clip-vit-base-patch32,0.3189433515071869,31.89433515071869
24,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",24,4.5,66,512,512,1.220025099995837,6.979499816894531,outputs\day6_calibration_grid\24_s24_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,False,50,39,5,3,5,7,4,3,0,0,0.6944444444444444,0.625,0.9733333333333334,0.6955277777777779,openai/clip-vit-base-patch32,0.3226439356803894,32.26439356803894
24,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",28,4.5,66,512,512,1.4887100999985705,6.979499816894531,outputs\day6_calibration_grid\24_s28_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,False,50,39,5,3,5,7,4,3,0,0,0.6944444444444444,0.625,0.9733333333333334,0.6955277777777779,openai/clip-vit-base-patch32,0.32254016399383545,32.254016399383545
25,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",8,4.5,67,512,512,1.077221700004884,6.979499816894531,outputs\day6_calibration_grid\25_s08_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,False,50,35,6,7,3,8,4,4,0,0,0.9166666666666666,0.25,0.9555555555555556,0.726111111111111,openai/clip-vit-base-patch32,0.3885919451713562,38.85919451713562
25,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",12,4.5,67,512,512,2.642024399996444,6.979499816894531,outputs\day6_calibration_grid\25_s12_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,False,50,35,6,7,3,8,4,4,0,0,0.9166666666666666,0.25,0.9555555555555556,0.726111111111111,openai/clip-vit-base-patch32,0.37985095381736755,37.985095381736755
25,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",16,4.5,67,512,512,2.4331713000065065,6.979499816894531,outputs\day6_calibration_grid\25_s16_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,False,50,35,6,7,3,8,4,4,0,0,0.9166666666666666,0.25,0.9555555555555556,0.726111111111111,openai/clip-vit-base-patch32,0.3818344175815582,38.18344175815582
25,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",20,4.5,67,512,512,1.4168619999982184,6.979499816894531,outputs\day6_calibration_grid\25_s20_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,False,50,35,6,7,3,8,4,4,0,0,0.9166666666666666,0.25,0.9555555555555556,0.726111111111111,openai/clip-vit-base-patch32,0.38267889618873596,38.267889618873596
25,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",24,4.5,67,512,512,2.3806822000042303,6.979499816894531,outputs\day6_calibration_grid\25_s24_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,False,50,35,6,7,3,8,4,4,0,0,0.9166666666666666,0.25,0.9555555555555556,0.726111111111111,openai/clip-vit-base-patch32,0.3757760524749756,37.57760524749756
25,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",28,4.5,67,512,512,3.297785200004,6.979499816894531,outputs\day6_calibration_grid\25_s28_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,False,50,35,6,7,3,8,4,4,0,0,0.9166666666666666,0.25,0.9555555555555556,0.726111111111111,openai/clip-vit-base-patch32,0.3776280879974365,37.76280879974365
26,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",8,4.5,68,512,512,1.0701712000009138,6.979499816894531,outputs\day6_calibration_grid\26_s08_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,False,50,38,6,6,5,4,2,2,2,1,0.8611111111111112,0.25,0.9688888888888889,0.8335555555555554,openai/clip-vit-base-patch32,0.3551996946334839,35.51996946334839
26,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",12,4.5,68,512,512,1.4127370999995037,6.979499816894531,outputs\day6_calibration_grid\26_s12_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,False,50,38,6,6,5,4,2,2,2,1,0.8611111111111112,0.25,0.9688888888888889,0.8335555555555554,openai/clip-vit-base-patch32,0.361525297164917,36.1525297164917
26,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",16,4.5,68,512,512,2.010477899995749,6.979499816894531,outputs\day6_calibration_grid\26_s16_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,False,50,38,6,6,5,4,2,2,2,1,0.8611111111111112,0.25,0.9688888888888889,0.8335555555555554,openai/clip-vit-base-patch32,0.35181695222854614,35.181695222854614
26,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",20,4.5,68,512,512,2.1769621999992523,6.979499816894531,outputs\day6_calibration_grid\26_s20_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,False,50,38,6,6,5,4,2,2,2,1,0.8611111111111112,0.25,0.9688888888888889,0.8335555555555554,openai/clip-vit-base-patch32,0.3563351631164551,35.63351631164551
26,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",24,4.5,68,512,512,2.0682432999965386,6.979499816894531,outputs\day6_calibration_grid\26_s24_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,False,50,38,6,6,5,4,2,2,2,1,0.8611111111111112,0.25,0.9688888888888889,0.8335555555555554,openai/clip-vit-base-patch32,0.36082008481025696,36.082008481025696
26,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",28,4.5,68,512,512,3.0372583999997005,6.979499816894531,outputs\day6_calibration_grid\26_s28_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,False,50,38,6,6,5,4,2,2,2,1,0.8611111111111112,0.25,0.9688888888888889,0.8335555555555554,openai/clip-vit-base-patch32,0.3646872043609619,36.46872043609619
27,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",8,4.5,69,512,512,1.1742697000008775,6.979499816894531,outputs\day6_calibration_grid\27_s08_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,False,50,34,6,2,4,3,2,1,0,0,0.3888888888888889,0.0,0.9511111111111111,0.5051111111111111,openai/clip-vit-base-patch32,0.36826011538505554,36.826011538505554
27,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",12,4.5,69,512,512,1.3831350000036764,6.979499816894531,outputs\day6_calibration_grid\27_s12_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,False,50,34,6,2,4,3,2,1,0,0,0.3888888888888889,0.0,0.9511111111111111,0.5051111111111111,openai/clip-vit-base-patch32,0.3769809305667877,37.69809305667877
27,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",16,4.5,69,512,512,1.9115881000034278,6.979499816894531,outputs\day6_calibration_grid\27_s16_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,False,50,34,6,2,4,3,2,1,0,0,0.3888888888888889,0.0,0.9511111111111111,0.5051111111111111,openai/clip-vit-base-patch32,0.3801027238368988,38.01027238368988
27,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",20,4.5,69,512,512,2.2554978000043775,6.979499816894531,outputs\day6_calibration_grid\27_s20_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,False,50,34,6,2,4,3,2,1,0,0,0.3888888888888889,0.0,0.9511111111111111,0.5051111111111111,openai/clip-vit-base-patch32,0.382255494594574,38.2255494594574
27,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",24,4.5,69,512,512,3.593800000002375,6.979499816894531,outputs\day6_calibration_grid\27_s24_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,False,50,34,6,2,4,3,2,1,0,0,0.3888888888888889,0.0,0.9511111111111111,0.5051111111111111,openai/clip-vit-base-patch32,0.3870980143547058,38.70980143547058
27,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",28,4.5,69,512,512,2.647427500000049,6.979499816894531,outputs\day6_calibration_grid\27_s28_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,False,50,34,6,2,4,3,2,1,0,0,0.3888888888888889,0.0,0.9511111111111111,0.5051111111111111,openai/clip-vit-base-patch32,0.3858790695667267,38.58790695667267
28,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",8,4.5,70,512,512,1.3790446999992128,6.979499816894531,outputs\day6_calibration_grid\28_s08_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,False,50,34,5,10,3,3,2,1,0,0,0.8055555555555556,0.125,0.9511111111111111,0.6155277777777778,openai/clip-vit-base-patch32,0.34898295998573303,34.8982959985733
28,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",12,4.5,70,512,512,1.8029336999970837,6.979499816894531,outputs\day6_calibration_grid\28_s12_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,False,50,34,5,10,3,3,2,1,0,0,0.8055555555555556,0.125,0.9511111111111111,0.6155277777777778,openai/clip-vit-base-patch32,0.3483925461769104,34.83925461769104
28,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",16,4.5,70,512,512,1.6089594000004581,6.979499816894531,outputs\day6_calibration_grid\28_s16_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,False,50,34,5,10,3,3,2,1,0,0,0.8055555555555556,0.125,0.9511111111111111,0.6155277777777778,openai/clip-vit-base-patch32,0.3461185693740845,34.61185693740845
28,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",20,4.5,70,512,512,2.014549799998349,6.979499816894531,outputs\day6_calibration_grid\28_s20_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,False,50,34,5,10,3,3,2,1,0,0,0.8055555555555556,0.125,0.9511111111111111,0.6155277777777778,openai/clip-vit-base-patch32,0.3457721471786499,34.57721471786499
28,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",24,4.5,70,512,512,2.3170522000000346,6.979499816894531,outputs\day6_calibration_grid\28_s24_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,False,50,34,5,10,3,3,2,1,0,0,0.8055555555555556,0.125,0.9511111111111111,0.6155277777777778,openai/clip-vit-base-patch32,0.3478306531906128,34.78306531906128
28,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",28,4.5,70,512,512,2.3333378000024823,6.979499816894531,outputs\day6_calibration_grid\28_s28_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,False,50,34,5,10,3,3,2,1,0,0,0.8055555555555556,0.125,0.9511111111111111,0.6155277777777778,openai/clip-vit-base-patch32,0.34775930643081665,34.775930643081665
29,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",8,4.5,71,512,512,1.1057996000017738,6.979499816894531,outputs\day6_calibration_grid\29_s08_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,False,50,36,4,6,3,6,3,3,1,0,0.8333333333333334,0.5,0.9600000000000001,0.7526666666666667,openai/clip-vit-base-patch32,0.3726646602153778,37.26646602153778
29,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",12,4.5,71,512,512,1.2401633999979822,6.979499816894531,outputs\day6_calibration_grid\29_s12_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,False,50,36,4,6,3,6,3,3,1,0,0.8333333333333334,0.5,0.9600000000000001,0.7526666666666667,openai/clip-vit-base-patch32,0.36946845054626465,36.946845054626465
29,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",16,4.5,71,512,512,1.490103399999498,6.979499816894531,outputs\day6_calibration_grid\29_s16_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,False,50,36,4,6,3,6,3,3,1,0,0.8333333333333334,0.5,0.9600000000000001,0.7526666666666667,openai/clip-vit-base-patch32,0.37314826250076294,37.314826250076294
29,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",20,4.5,71,512,512,1.1542969000001904,6.979499816894531,outputs\day6_calibration_grid\29_s20_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,False,50,36,4,6,3,6,3,3,1,0,0.8333333333333334,0.5,0.9600000000000001,0.7526666666666667,openai/clip-vit-base-patch32,0.3719933032989502,37.19933032989502
29,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",24,4.5,71,512,512,1.254520099995716,6.979499816894531,outputs\day6_calibration_grid\29_s24_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,False,50,36,4,6,3,6,3,3,1,0,0.8333333333333334,0.5,0.9600000000000001,0.7526666666666667,openai/clip-vit-base-patch32,0.3722146153450012,37.22146153450012
29,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",28,4.5,71,512,512,1.5119253000011668,6.979499816894531,outputs\day6_calibration_grid\29_s28_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,False,50,36,4,6,3,6,3,3,1,0,0.8333333333333334,0.5,0.9600000000000001,0.7526666666666667,openai/clip-vit-base-patch32,0.37303972244262695,37.303972244262695
30,"A futuristic classroom shows robots and children building a small rocket, posters spelling SANA on the wall, tablets glowing on desks, a teacher adjusting holographic equations, and tiny drones carrying tools between colorful experiment stations while sunlight enters through wide windows above plants wires gears notebooks and safety helmets neatly.",8,4.5,72,512,512,0.6078095999982907,6.979499816894531,outputs\day6_calibration_grid\30_s08_a_futuristic_classroom_shows_robots_and_children_building_a_smal.png,False,50,39,4,4,4,6,2,4,1,1,0.75,0.625,0.9733333333333334,0.84275,openai/clip-vit-base-patch32,0.3630352318286896,36.30352318286896
30,"A futuristic classroom shows robots and children building a small rocket, posters spelling SANA on the wall, tablets glowing on desks, a teacher adjusting holographic equations, and tiny drones carrying tools between colorful experiment stations while sunlight enters through wide windows above plants wires gears notebooks and safety helmets neatly.",12,4.5,72,512,512,0.7618994000004022,6.979499816894531,outputs\day6_calibration_grid\30_s12_a_futuristic_classroom_shows_robots_and_children_building_a_smal.png,False,50,39,4,4,4,6,2,4,1,1,0.75,0.625,0.9733333333333334,0.84275,openai/clip-vit-base-patch32,0.35356441140174866,35.356441140174866
30,"A futuristic classroom shows robots and children building a small rocket, posters spelling SANA on the wall, tablets glowing on desks, a teacher adjusting holographic equations, and tiny drones carrying tools between colorful experiment stations while sunlight enters through wide windows above plants wires gears notebooks and safety helmets neatly.",16,4.5,72,512,512,0.942653899997822,6.979499816894531,outputs\day6_calibration_grid\30_s16_a_futuristic_classroom_shows_robots_and_children_building_a_smal.png,False,50,39,4,4,4,6,2,4,1,1,0.75,0.625,0.9733333333333334,0.84275,openai/clip-vit-base-patch32,0.3626554310321808,36.26554310321808
